id,lat,lng,brightness,frp,confidence,timestamp,satellite,classification
firms-2026-09-09-2307-43855,44.84648,37.66695,298.49,0.35,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43856,-15.50917,30.01332,305.08,3.11,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43857,44.84061,37.67936,299.71,0.97,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43858,-15.51196,30.03141,308.78,1.1,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43859,45.2568,31.66913,347.62,4.61,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43860,-15.5125,30.01277,333.25,3.11,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43861,45.25659,31.67405,317.25,3.63,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43862,-15.51362,30.01999,331.39,2.25,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43863,44.73428,37.81008,305.83,1.59,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43864,-15.51306,30.01638,311.76,2.25,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43865,44.73729,37.80453,303.88,0.79,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43866,-13.72408,19.86067,319.14,1.72,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43867,44.12517,42.00984,326.43,3.86,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43868,-13.72473,19.86399,307.74,1.72,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43869,43.43486,45.45227,323.22,2.31,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43870,-15.51583,30.0122,301.93,0.57,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43871,44.77289,33.86134,296.89,0.59,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43872,-15.51974,30.03749,304.54,0.74,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43873,43.43077,45.45599,310.95,1.14,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43874,-15.02217,26.69518,296.23,0.35,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43875,43.29518,45.62643,312.01,1.21,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43876,-14.99067,26.46566,319.52,1.9,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43877,43.07667,45.75849,327.69,3.3,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43878,-14.98993,26.41927,296.02,0.3,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43879,41.5196,52.6225,299.23,0.51,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43880,-15.57226,29.98517,303.78,0.79,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43881,43.79341,25.64418,296.37,0.7,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43882,-15.57282,29.98881,311.32,0.79,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43883,42.15409,42.94866,309.26,1.19,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43884,-15.57394,29.97384,301,0.53,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43885,41.91786,44.41606,297.37,0.7,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43886,-15.57449,29.97745,301.47,0.79,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43887,42.12436,43.01007,302.01,0.61,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43888,-15.57728,29.97332,329.86,2.9,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43889,42.12365,43.01468,295.75,0.8,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43890,-14.52487,23.77705,304.2,0.81,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43891,40.07479,52.81427,305.43,1.31,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43892,-15.57895,29.98418,303.05,0.49,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43893,40.07024,52.81236,299.49,1.31,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43894,-15.5795,29.9878,303.89,0.49,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43895,40.03198,52.94383,302.37,2.11,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43896,-15.58786,29.9977,311.26,1.09,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43897,40.07339,52.81339,310.75,2.33,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43898,-15.74064,30.98549,321.87,2.05,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43899,40.0313,52.9435,303.03,1.91,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43900,-15.58729,29.97177,310.89,1.01,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43901,40.02054,52.94612,304.63,1.12,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43902,-15.74463,30.98877,305.45,1.25,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43903,41.5162,45.04604,300.8,0.51,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43904,-15.58839,29.93449,301.18,0.57,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43905,40.12624,51.22286,334.25,3.39,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43906,-15.58894,29.93807,303.36,0.51,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43907,40.40781,49.91934,299.05,0.69,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43908,-15.58949,29.94166,300.57,0.51,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43909,40.03022,51.35154,314.28,1.85,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43910,-15.59005,29.94527,315.11,1.16,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43911,41.16815,45.25191,301.22,1.2,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43912,-15.74805,30.98822,316.97,1.25,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43913,39.39707,53.18753,302.81,0.89,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43914,-15.59173,29.93399,306.51,0.99,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43915,39.39927,53.18764,298.76,0.72,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43916,-15.59954,29.98465,315.31,1.75,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43917,40.25302,49.44775,300.96,1.57,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43918,-13.83962,19.98184,298.92,0.65,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43919,38.68216,54.31433,326.63,2.18,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2307-43920,38.65105,54.28337,319.67,1.16,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2307-43921,38.64599,54.28117,305.43,0.67,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43922,-13.84099,19.98873,297.96,0.61,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43923,40.57559,43.00574,295.56,0.6,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43924,-13.7628,19.56853,300.12,0.84,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43925,41.63959,32.30446,298.66,0.4,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2307-43926,40.20499,44.41152,301.4,0.86,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43927,-13.76352,19.57209,300.62,0.84,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43928,41.24465,36.46257,335,4.63,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2307-43929,41.49171,31.86803,303.33,0.67,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43930,-15.62798,30.05824,333.89,3.46,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43931,40.01801,43.81286,295.83,0.48,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43932,-13.76831,19.5675,296.52,0.84,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43933,41.26705,31.4244,309.99,2.02,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43934,-15.60954,29.93864,306.44,0.97,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43935,41.26683,31.42884,308.56,1.2,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43936,-15.62741,30.05454,318.35,1.73,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43937,41.26919,31.42762,310.92,1.19,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43938,-13.7731,19.56284,297.09,0.87,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43939,41.2641,31.42259,306.37,1.46,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43940,-14.30339,22.30106,309.34,1.51,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43941,41.26385,31.42703,317.36,1.46,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43942,-15.63076,30.05404,309.31,1.68,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43943,41.25826,31.43102,302.26,1.4,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43944,-15.63132,30.0577,318.13,1.79,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43945,41.25389,31.41271,324.4,1.62,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43946,-15.63129,30.03527,305.17,0.91,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43947,41.17569,32.63663,302.28,1.31,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43948,-15.63464,30.03481,307.81,1.1,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43949,41.02354,28.55548,302.43,1.07,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43950,-15.629,29.97609,323.22,2,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43951,40.60349,34.40208,304.18,0.9,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43952,-15.62568,29.95456,306.75,1,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43953,40.61147,34.18717,308,1.68,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43954,-15.62845,29.97253,302.38,0.77,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43955,40.59254,34.42437,306.2,1.44,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43956,-15.3022,27.90045,317.01,1.47,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43957,40.59208,34.43015,311.5,1.62,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43958,-15.63013,29.96124,304.89,1.54,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43959,40.60738,34.18032,335.68,4.19,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43960,-15.63069,29.96484,313.93,1.54,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43961,40.60837,34.16768,299.47,1.26,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2307-43962,40.60787,34.17408,302.54,1.26,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43963,-15.63124,29.96844,302.41,1.01,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43964,40.60691,34.18641,312.06,4.19,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2307-43965,40.59686,34.07656,303.39,1.21,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43966,-15.6318,29.97203,312.57,1.01,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43967,40.7561,29.75462,305.74,2.24,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43968,-15.63403,29.96433,333.03,1.54,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43969,40.14756,35.01677,300.64,1.35,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43970,-15.63459,29.96793,321.76,1.01,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43971,40.14706,35.02238,318.94,1.84,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43972,-15.63347,29.96071,317.36,1.54,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43973,40.1427,35.02188,301.32,1.84,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43974,-15.63515,29.97155,314.43,1.01,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43975,40.08526,35.0244,299.17,0.65,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43976,-14.6862,24.18026,298.51,0.36,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43977,40.05058,35.00592,295.43,0.6,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43978,-15.88459,31.5266,306.87,0.79,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43979,40.24315,29.92113,300.44,1.3,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43980,-15.75521,30.64209,313.21,1.01,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43981,40.05239,32.65002,297.45,1.5,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43982,-15.94467,31.78711,329.28,2.9,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43983,40.05116,32.64977,297.76,0.88,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43984,-15.94356,31.67908,301.88,0.53,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43985,39.96153,33.14392,296.38,0.52,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43986,-15.34266,27.44186,296.91,0.3,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43987,39.94365,33.19022,300.76,1.51,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43988,-15.24776,26.82846,299.36,0.59,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43989,38.24902,46.04138,301.79,0.49,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43990,-15.53385,28.5318,309.75,1.27,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43991,39.228,39.97211,318.95,1.64,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43992,-15.55419,28.49173,297.24,0.56,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43993,38.12965,45.682,300.01,0.69,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43994,-15.57845,28.55758,304.76,0.59,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43995,38.11836,45.68384,297.52,0.59,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43996,-15.88135,30.47715,301.97,0.74,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43997,39.90261,28.86636,296.3,0.77,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-43998,-15.88191,30.48087,303.39,0.74,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-43999,39.84019,30.29838,297.02,0.88,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44000,-16.10311,31.78491,302.28,1.1,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44001,39.61415,33.59507,297.16,2,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44002,-16.11183,31.7207,304.87,1.6,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44003,39.86794,26.23812,300.11,1.1,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44004,-16.11536,31.72016,326.98,1.6,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44005,39.74593,30.19414,298.6,0.98,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44006,-15.07291,25.23269,309.84,0.75,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44007,39.86726,26.23856,300.19,1.11,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44008,-15.99236,30.84464,312.92,1.49,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44009,39.5941,32.41602,297.24,1.39,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44010,-15.99294,30.84845,319.58,1.49,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44011,39.49033,33.81606,308.3,1.85,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44012,-15.34348,26.66517,300.66,0.53,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44013,39.70853,30.14893,295.07,0.62,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44014,-15.34415,26.66916,299.09,0.53,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44015,39.39899,33.80503,309.09,1.26,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44016,-16.01174,30.85718,308.65,0.56,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44017,39.13797,36.4765,302.97,1.18,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44018,-15.08011,25.09537,298.81,0.36,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44019,39.35304,33.55446,337.52,4.8,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44020,-15.34476,26.66568,304.86,0.83,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44021,39.35255,33.56088,313.39,4.8,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44022,-15.08327,25.09212,308.39,1.69,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44023,39.3516,33.57352,303.22,1.16,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44024,-16.19932,31.92803,301.09,0.8,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44025,39.35046,33.55471,335.81,4.54,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44026,-15.10634,25.11218,307.4,1.29,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44027,39.34993,33.56115,296.56,2.22,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44028,-16.20288,31.92746,307.65,0.8,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44029,39.3489,33.57377,304.5,0.96,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44030,-13.52358,16.90141,297.33,1.52,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44031,38.88408,37.8965,296.43,0.75,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44032,-14.17669,20.01271,295.93,0.86,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44033,39.48677,30.03955,299.18,0.77,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44034,-14.17735,20.01604,311.73,1.17,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44035,38.66413,39.23581,298.81,0.83,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44036,-14.15411,19.70196,301.77,0.58,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44037,39.05978,34.7098,299.2,0.64,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2307-44038,37.09696,47.9017,299.08,0.85,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44039,-15.66468,28.10086,308.97,0.7,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44040,36.6497,49.51763,300.79,0.79,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44041,-14.7575,22.71633,302.81,0.83,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44042,39.13134,32.62605,330.68,4.21,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44043,-14.15547,19.70214,301.98,0.82,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44044,35.8287,52.8375,295.76,0.63,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44045,-14.75725,22.71848,299.86,0.96,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44046,35.82053,52.80465,300.89,0.76,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44047,-14.3554,20.60931,300.35,0.94,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44048,35.63787,53.47519,311.35,1.17,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44049,-14.35953,20.62996,298.52,0.34,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44050,35.63609,53.47643,309.82,1.24,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44051,-14.36074,20.63604,301.48,0.61,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44052,38.21584,40.53296,320.87,1.79,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44053,-14.36051,20.60841,298.2,0.7,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44054,39.0491,32.50228,301.78,0.95,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2307-44055,39.01928,32.9175,317.06,3,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2307-44056,38.79044,35.32681,326.64,2.13,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44057,-15.65489,27.54625,298.28,0.33,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44058,38.14429,40.52584,298.86,0.4,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44059,-16.49927,33.05431,297.23,0.79,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44060,37.96131,41.70063,304.69,0.8,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44061,-15.46547,26.07554,302.13,0.44,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44062,38.93043,32.17283,303.91,1.21,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44063,-15.46434,26.07763,300.94,0.64,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2307-44064,36.56459,48.80556,310.61,1.74,50,2026-09-09T23:07:00Z,N20,Routine Flare
firms-2026-09-09-2324-44065,-16.38167,31.61543,301.39,0.42,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2309-44066,38.38063,37.93647,297.09,0.44,50,2026-09-09T23:09:00Z,N20,Routine Flare
firms-2026-09-09-2324-44067,-15.41278,25.50538,309.09,1.16,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2309-44068,38.07423,40.19518,303.89,0.64,50,2026-09-09T23:09:00Z,N20,Routine Flare
firms-2026-09-09-2324-44069,-15.41356,25.50986,298.12,0.81,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2309-44070,37.90705,40.4365,297.6,0.51,50,2026-09-09T23:09:00Z,N20,Routine Flare
firms-2026-09-09-2324-44071,-15.41724,25.50918,298.67,0.81,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2309-44072,35.69748,51.78481,304.37,0.81,50,2026-09-09T23:09:00Z,N20,Routine Flare
firms-2026-09-09-2324-44073,-15.41802,25.51365,312.67,0.81,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2309-44074,35.57536,51.5116,309.64,1.83,50,2026-09-09T23:09:00Z,N20,Routine Flare
firms-2026-09-09-2324-44075,-13.81535,16.94319,297.99,2.14,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2309-44076,35.57821,51.51141,305.85,2.81,50,2026-09-09T23:09:00Z,N20,Routine Flare
firms-2026-09-09-2324-44077,-13.81717,16.91974,315.85,2.97,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2309-44078,38.66137,30.61728,297.37,0.55,50,2026-09-09T23:09:00Z,N20,Routine Flare
firms-2026-09-09-2324-44079,-13.81835,16.92541,312.84,2.97,50,2026-09-09T23:24:00Z,N20,Routine Flare
firms-2026-09-09-2309-44080,38.75119,26.93779,300.91,1.3,50,2026-09-09T23:09:00Z,N20,Routine Flare
firms-2026-09-09-2324-44081,-15.70547,26.96298,295.57,0.18,50,2026-09-09T23:24:00Z,N20,Routine Flare
